id_pair,id_premis,premis_text,hypothesis_text,label
119625,11962,"Setelah melalui perjuangan panjang PDRI hingga akhirnya Belanda pun terjepit karena agregasi besar-besaran yang diluncurkan Indonesia hingga dunia internasional mengecam Belanda, akhirnya dilakukanlah perundingan bersama Soekarno-Hatta yang dinamakan perjanjian Reom-Royen. Setelah perjanjian itu disepakati, Sjafruddi menyerahkan kembali mandatnya kepada Presiden Soekarno pada 13 Juli 1949 di Yogyakarta.",Sjaffrudi adalah seorang Presiden.,n
119630,11963,"Tahun 1967 merupakan tahun pertentangan ideologi di dalam sejarah Indonesia. Di mana, saat itu Presiden Soekarno dianggap gagal dalam menjalankan ketatanegaraan terutama ketika adanya Gerakan 30 September (G-30-S/PKI).",Pernah ada pertentangan ideologi dalam sejarah Indonesia.,e
119631,11963,"Tahun 1967 merupakan tahun pertentangan ideologi di dalam sejarah Indonesia. Di mana, saat itu Presiden Soekarno dianggap gagal dalam menjalankan ketatanegaraan terutama ketika adanya Gerakan 30 September (G-30-S/PKI).",Presiden Soekarno gagal menjalankan ketatanegaraan.,e
119634,11963,"Tahun 1967 merupakan tahun pertentangan ideologi di dalam sejarah Indonesia. Di mana, saat itu Presiden Soekarno dianggap gagal dalam menjalankan ketatanegaraan terutama ketika adanya Gerakan 30 September (G-30-S/PKI).",Gerakan 30 September berjalan lama.,n
119635,11963,"Tahun 1967 merupakan tahun pertentangan ideologi di dalam sejarah Indonesia. Di mana, saat itu Presiden Soekarno dianggap gagal dalam menjalankan ketatanegaraan terutama ketika adanya Gerakan 30 September (G-30-S/PKI).",Ideologi Presiden Soekarno ditentang.,n
119642,11964,"Asia Tenggara memiliki letak strategis dan sumber daya alam yang potensial. Kualitas, kuantitas, serta potensinya cukup tinggi.",Letak strategis Asia Tenggara tidak potensial.,c
119643,11964,"Asia Tenggara memiliki letak strategis dan sumber daya alam yang potensial. Kualitas, kuantitas, serta potensinya cukup tinggi.",Potensi sumber daya alam Asia Tenggara rendah.,c
119645,11964,"Asia Tenggara memiliki letak strategis dan sumber daya alam yang potensial. Kualitas, kuantitas, serta potensinya cukup tinggi.",Banyak orang menginginkan sumber daya alam Asia Tenggara.,n
119650,11965,"Saat musim hujan tiba, hujan dapat turun setiap saat. Hujan merupakan salah satu dari Siklus hidrologi yang merupakan suatu siklus perputaran air dari bumi ke atmosfer dan kembali lagi ke bumi dan berlangsung secara terus menerus.",Hujan dapat turun setiap saat.,e
119651,11965,"Saat musim hujan tiba, hujan dapat turun setiap saat. Hujan merupakan salah satu dari Siklus hidrologi yang merupakan suatu siklus perputaran air dari bumi ke atmosfer dan kembali lagi ke bumi dan berlangsung secara terus menerus.",Hujan adalah salah satu siklus perputaran air dari bumi ke atmoster.,e
119652,11965,"Saat musim hujan tiba, hujan dapat turun setiap saat. Hujan merupakan salah satu dari Siklus hidrologi yang merupakan suatu siklus perputaran air dari bumi ke atmosfer dan kembali lagi ke bumi dan berlangsung secara terus menerus.",Hujan bukan siklus hidrologi.,c
119653,11965,"Saat musim hujan tiba, hujan dapat turun setiap saat. Hujan merupakan salah satu dari Siklus hidrologi yang merupakan suatu siklus perputaran air dari bumi ke atmosfer dan kembali lagi ke bumi dan berlangsung secara terus menerus.",Hujan tidak dapat turun saat musim hujan tiba.,c
119654,11965,"Saat musim hujan tiba, hujan dapat turun setiap saat. Hujan merupakan salah satu dari Siklus hidrologi yang merupakan suatu siklus perputaran air dari bumi ke atmosfer dan kembali lagi ke bumi dan berlangsung secara terus menerus.",Hujan dapat berlangsung terus menerus.,n
119655,11965,"Saat musim hujan tiba, hujan dapat turun setiap saat. Hujan merupakan salah satu dari Siklus hidrologi yang merupakan suatu siklus perputaran air dari bumi ke atmosfer dan kembali lagi ke bumi dan berlangsung secara terus menerus.",Siklus hidrologi berlangsung lama.,n
119660,11966,"Selama perang kemerdekaan RI dari 1945-1949, hanya kudeta 14 Februari 1946 yang berhasil merebut kekuasaan Belanda dan menggantikannya dengan suatu pemerintahan nasional yang merdeka di bawah pimpinan Lapian-Taulu. Semua pejabat Belanda NICA-KNIL ditangkap, ditawan dan dideportasi ke Morotai.",Kudeta 14 Februari 1946 berhasil merebut kekuasaan Belanda.,e
119661,11966,"Selama perang kemerdekaan RI dari 1945-1949, hanya kudeta 14 Februari 1946 yang berhasil merebut kekuasaan Belanda dan menggantikannya dengan suatu pemerintahan nasional yang merdeka di bawah pimpinan Lapian-Taulu. Semua pejabat Belanda NICA-KNIL ditangkap, ditawan dan dideportasi ke Morotai.",Semua pejabat Belanda NICA-KNIL dideportasi ke Morotai.,e
119662,11966,"Selama perang kemerdekaan RI dari 1945-1949, hanya kudeta 14 Februari 1946 yang berhasil merebut kekuasaan Belanda dan menggantikannya dengan suatu pemerintahan nasional yang merdeka di bawah pimpinan Lapian-Taulu. Semua pejabat Belanda NICA-KNIL ditangkap, ditawan dan dideportasi ke Morotai.",Ada pejabat Belanda NICA-KNIL yang lolos.,c
119670,11967,"Revitalisasi, baik peninggalan zaman kerajaan, penjajahan dan era kemerdekaan perlu dilakukan. Tujuannya agar jati diri bangsa tidak terputus.",Revitalisasi era kemerdekaan perlu dilakukan.,e
119671,11967,"Revitalisasi, baik peninggalan zaman kerajaan, penjajahan dan era kemerdekaan perlu dilakukan. Tujuannya agar jati diri bangsa tidak terputus.",Tujuan revitalisasi adalah agar jati diri bangsa tidak terputus.,e
119672,11967,"Revitalisasi, baik peninggalan zaman kerajaan, penjajahan dan era kemerdekaan perlu dilakukan. Tujuannya agar jati diri bangsa tidak terputus.",Revitalisasi peninggalan zaman kerajaan tidak perlu dilakukan.,c
119673,11967,"Revitalisasi, baik peninggalan zaman kerajaan, penjajahan dan era kemerdekaan perlu dilakukan. Tujuannya agar jati diri bangsa tidak terputus.",Revitalisasi penjajahan tidak perlu dilakukan.,c
119674,11967,"Revitalisasi, baik peninggalan zaman kerajaan, penjajahan dan era kemerdekaan perlu dilakukan. Tujuannya agar jati diri bangsa tidak terputus.",Revitalisasi era kemerdekaan sangat penting.,n
119675,11967,"Revitalisasi, baik peninggalan zaman kerajaan, penjajahan dan era kemerdekaan perlu dilakukan. Tujuannya agar jati diri bangsa tidak terputus.",Belum ada revitalisasi zaman kerajaan.,n
119680,11968,Beragam peristiwa pernah terjadi di muka bumi pada 5 Maret 2019. Dari mulai pertama kalinya terjadinya perang antara Inggris dengan Burma hingga cerita Belanda menyerahkan Jakarta ke tangan penjajah Jepang.,Belanda menyerahkan Jakarta ke tangan penjajah pada 5 Maret 2019.,e
119682,11968,Beragam peristiwa pernah terjadi di muka bumi pada 5 Maret 2019. Dari mulai pertama kalinya terjadinya perang antara Inggris dengan Burma hingga cerita Belanda menyerahkan Jakarta ke tangan penjajah Jepang.,Tidak ada peristiwa pada 5 Maret 2019.,c
119685,11968,Beragam peristiwa pernah terjadi di muka bumi pada 5 Maret 2019. Dari mulai pertama kalinya terjadinya perang antara Inggris dengan Burma hingga cerita Belanda menyerahkan Jakarta ke tangan penjajah Jepang.,Perang Inggris pertama terjadi pada 5 Maret 2019.,n
119690,11969,"Secara administratif, Pulau Sulawesi terbagi atas 6 Provinsi. Lima dari 6 provinsi di Sulawesi dinamakan berdasarkan orientasi arah.",Pulau Sulawesi memiliki 6 provinsi.,e
119691,11969,"Secara administratif, Pulau Sulawesi terbagi atas 6 Provinsi. Lima dari 6 provinsi di Sulawesi dinamakan berdasarkan orientasi arah.",5 provinsi di Sulawesi dinamakan berdasarkan arah.,e
119692,11969,"Secara administratif, Pulau Sulawesi terbagi atas 6 Provinsi. Lima dari 6 provinsi di Sulawesi dinamakan berdasarkan orientasi arah.",Sulawesi tidak memiliki provinsi secara administratif.,c
119693,11969,"Secara administratif, Pulau Sulawesi terbagi atas 6 Provinsi. Lima dari 6 provinsi di Sulawesi dinamakan berdasarkan orientasi arah.",Pulau Sulawesi tidak terbagi atas 6 Provinsi secara administratif.,c
119694,11969,"Secara administratif, Pulau Sulawesi terbagi atas 6 Provinsi. Lima dari 6 provinsi di Sulawesi dinamakan berdasarkan orientasi arah.",Sulawesi tidak memiliki provinsi secara non administratif.,n
119695,11969,"Secara administratif, Pulau Sulawesi terbagi atas 6 Provinsi. Lima dari 6 provinsi di Sulawesi dinamakan berdasarkan orientasi arah.",Semua provinsi di Sulawesi dinamakan berdasarkan orientasi arah.,n
119701,11970,"Persawahan Jatiluwih letaknya masuk wilayah Kecamatan Penebel, Kabupaten Tabanan.",Kecamatan Penebel ada di Kabupaten Tabanan.,e
119702,11970,"Persawahan Jatiluwih letaknya masuk wilayah Kecamatan Penebel, Kabupaten Tabanan.",Persawahan Jatiluwih terletak di luar Penebel.,c
119705,11970,"Persawahan Jatiluwih letaknya masuk wilayah Kecamatan Penebel, Kabupaten Tabanan.",Sawah Jatiluwih ada di Indonesia.,n
119710,11971,"Desa Sambangan, Kecamatan Sukasada, Kabupaten Buleleng adalah surganya air terjun.",Desa Sambangan adalah surganya air terjun.,e
119711,11971,"Desa Sambangan, Kecamatan Sukasada, Kabupaten Buleleng adalah surganya air terjun.",Desa Sambangan ada di Kecamatan Sukasada.,e
119712,11971,"Desa Sambangan, Kecamatan Sukasada, Kabupaten Buleleng adalah surganya air terjun.",Surganya air terjun bukan di Kabupaten Buleleng.,c
119713,11971,"Desa Sambangan, Kecamatan Sukasada, Kabupaten Buleleng adalah surganya air terjun.",Desa Sambangan ada di luar Kecamatan Sukasada.,c
119714,11971,"Desa Sambangan, Kecamatan Sukasada, Kabupaten Buleleng adalah surganya air terjun.",Air terjun di Desa Sambangan sangat indah.,n
119715,11971,"Desa Sambangan, Kecamatan Sukasada, Kabupaten Buleleng adalah surganya air terjun.",Desa Sambangan penuh dengan air terjun.,n
119720,11972,Air Terjun Pucuk di Sambangan memiliki ketinggian 16 meter.,Air Terjun Pucuk memiliki tinggi 16 meter.,e
119721,11972,Air Terjun Pucuk di Sambangan memiliki ketinggian 16 meter.,Air Terjun Pucuk ada di Sambangan.,e
119722,11972,Air Terjun Pucuk di Sambangan memiliki ketinggian 16 meter.,Tidak ada air terjun di Sambangan setinggi 16 meter.,c
119723,11972,Air Terjun Pucuk di Sambangan memiliki ketinggian 16 meter.,Air Terjun Pucuk ada di luar Sambangan.,c
119724,11972,Air Terjun Pucuk di Sambangan memiliki ketinggian 16 meter.,Air Terjun Pucuk pendek.,n
119725,11972,Air Terjun Pucuk di Sambangan memiliki ketinggian 16 meter.,Air Terjun di Sambangan indah.,n
119731,11973,Spot wisata religi selain Pura Ulun Danu Beratan yang tidak boleh kamu lewatkan saat ke Bali adalah Pura Taman Saraswati.,Pura Ulun Danu Beratan tidak boleh kamu lewatkan.,e
119733,11973,Spot wisata religi selain Pura Ulun Danu Beratan yang tidak boleh kamu lewatkan saat ke Bali adalah Pura Taman Saraswati.,Pura Ulun Danu Beratan tidak termasuk tempat wisata religi.,c
119735,11973,Spot wisata religi selain Pura Ulun Danu Beratan yang tidak boleh kamu lewatkan saat ke Bali adalah Pura Taman Saraswati.,Pura Taman Saraswati cocok untuk wisatawan.,n
119740,11974,"Desa Penglipuran di Kecamatan Bangli, Kabupaten Bangli ini sangat sering jadi lokasi syuting FTV.",Desa Penglipuran sering dijadikan lokasi syuting FTV.,e
119743,11974,"Desa Penglipuran di Kecamatan Bangli, Kabupaten Bangli ini sangat sering jadi lokasi syuting FTV.",Kecamatan Bangli tidak ada di Kabupaten Bangli.,c
119744,11974,"Desa Penglipuran di Kecamatan Bangli, Kabupaten Bangli ini sangat sering jadi lokasi syuting FTV.",Desa Penglipuran sangat indah.,n
119745,11974,"Desa Penglipuran di Kecamatan Bangli, Kabupaten Bangli ini sangat sering jadi lokasi syuting FTV.",Kabupaten Bangli memiliki banyak lokasi syuting.,n
119750,11975,"Desa Penglipuran ini berhasil menyabet predikat desa terbersih di dunia, bersanding dengan Desa Giethoorn di Belanda dan Desa Mawlynnong di India.",Desa Penglipuran adalah desa terbersih di dunia.,e
119751,11975,"Desa Penglipuran ini berhasil menyabet predikat desa terbersih di dunia, bersanding dengan Desa Giethoorn di Belanda dan Desa Mawlynnong di India.",Desa Giethoorn bersih.,e
119752,11975,"Desa Penglipuran ini berhasil menyabet predikat desa terbersih di dunia, bersanding dengan Desa Giethoorn di Belanda dan Desa Mawlynnong di India.",Desa Mawlynnong adalah desa terbersih di dunia.,c
119753,11975,"Desa Penglipuran ini berhasil menyabet predikat desa terbersih di dunia, bersanding dengan Desa Giethoorn di Belanda dan Desa Mawlynnong di India.",Desa Giethoorn adalah desa terbersih di dunia.,c
119754,11975,"Desa Penglipuran ini berhasil menyabet predikat desa terbersih di dunia, bersanding dengan Desa Giethoorn di Belanda dan Desa Mawlynnong di India.",Desa Penglipuran lebih indah dari Desa Giethoorn.,n
119755,11975,"Desa Penglipuran ini berhasil menyabet predikat desa terbersih di dunia, bersanding dengan Desa Giethoorn di Belanda dan Desa Mawlynnong di India.",Desa di Belanda bersih.,n
119760,11976,Pantai Nyang Nyang memang belum begitu terkenal jika dibandingkan pantai lainnya di Bali yang memang sudah cukup populer.,Pantai Nyang Nyang tidak begitu terkenal.,e
119762,11976,Pantai Nyang Nyang memang belum begitu terkenal jika dibandingkan pantai lainnya di Bali yang memang sudah cukup populer.,Tidak ada pantai hits di Bali.,c
119764,11976,Pantai Nyang Nyang memang belum begitu terkenal jika dibandingkan pantai lainnya di Bali yang memang sudah cukup populer.,Semua pantai di Bali terkenal.,n
119765,11976,Pantai Nyang Nyang memang belum begitu terkenal jika dibandingkan pantai lainnya di Bali yang memang sudah cukup populer.,Pantai Nyang Nyang tidak seindah pantai lain.,n
119771,11977,"Pantai Nyang Nyang berada di bawah tebing, sebelum Pura Uluwatu.",Pantai Nyang Nyang berada di sebelum Pura Uluwatu.,e
119773,11977,"Pantai Nyang Nyang berada di bawah tebing, sebelum Pura Uluwatu.",Pantai Nyang Nyang berada di setelah Pura Uluwatu.,c
119775,11977,"Pantai Nyang Nyang berada di bawah tebing, sebelum Pura Uluwatu.",Pura Uluwatu berada di bawah tebing.,n
119780,11978,"Danau Batur Kintamani berlokasi di Desa Penelokan Utara, Kintamani dan masuk dalam wilayah administrasi Kabupaten Bangli.",Danau Batur Kintamani masuk dalam wilayah administrasi Kabupaten Bangli.,e
119781,11978,"Danau Batur Kintamani berlokasi di Desa Penelokan Utara, Kintamani dan masuk dalam wilayah administrasi Kabupaten Bangli.",Danau Batur Kintamani berlokasi di Kintamani.,e
119782,11978,"Danau Batur Kintamani berlokasi di Desa Penelokan Utara, Kintamani dan masuk dalam wilayah administrasi Kabupaten Bangli.",Danau Batur Kintamani berada di luar wilayah administrasi Kabupaten Bangli.,c
119783,11978,"Danau Batur Kintamani berlokasi di Desa Penelokan Utara, Kintamani dan masuk dalam wilayah administrasi Kabupaten Bangli.",Desa Penelokan Utara berada di Danau Batur Kintamani.,c
119784,11978,"Danau Batur Kintamani berlokasi di Desa Penelokan Utara, Kintamani dan masuk dalam wilayah administrasi Kabupaten Bangli.",Desa Penelokan Utara memiliki banyak danau.,n
119785,11978,"Danau Batur Kintamani berlokasi di Desa Penelokan Utara, Kintamani dan masuk dalam wilayah administrasi Kabupaten Bangli.",Danau Batur Kintamani adalah lambang Kintamani.,n
119790,11979,"Untuk bisa sampai ke Danau Batur, kamu bisa menggunakan berbagai transportasi, cara paling mudah adalah memanfaatkan jasa travel agent yang ada di Pulau Dewata.",Kamu dapat memanfaatkan jasa travel agent di Pulau Dewata.,e
119791,11979,"Untuk bisa sampai ke Danau Batur, kamu bisa menggunakan berbagai transportasi, cara paling mudah adalah memanfaatkan jasa travel agent yang ada di Pulau Dewata.",Ada berbagai transportasi untuk ke Danau Batur.,e
119792,11979,"Untuk bisa sampai ke Danau Batur, kamu bisa menggunakan berbagai transportasi, cara paling mudah adalah memanfaatkan jasa travel agent yang ada di Pulau Dewata.",Memanfaatkan jasa travel agent di Pulau Dewata sulit.,c
119793,11979,"Untuk bisa sampai ke Danau Batur, kamu bisa menggunakan berbagai transportasi, cara paling mudah adalah memanfaatkan jasa travel agent yang ada di Pulau Dewata.",Hanya ada 1 transportasi ke Danau Batur.,c
119800,11980,Danau Batur dikenal sebagai danau terbesar yang ada di Bali.,Danau Batur adalah danau terluas di Bali.,e
119802,11980,Danau Batur dikenal sebagai danau terbesar yang ada di Bali.,Danau Batur adalah danau terkecil di Bali.,c
119803,11980,Danau Batur dikenal sebagai danau terbesar yang ada di Bali.,Danau Batur bukan di Bali.,c
119805,11980,Danau Batur dikenal sebagai danau terbesar yang ada di Bali.,Danau Batur panjang.,n
119811,11981,Pura Besakih merupakan tempat sembayang para umat Hindu di Bali.,Pura Besakih adalah tempat ibadah.,e
119814,11981,Pura Besakih merupakan tempat sembayang para umat Hindu di Bali.,Pura Besakih merupakan tempat sembayang terbesar di Bali.,n
119815,11981,Pura Besakih merupakan tempat sembayang para umat Hindu di Bali.,Pura Besakih sangat terkenal di Bali.,n
